word,score,count
도로,0.004090064360231975,5
위생,0.004079780616414164,5
퀄리티,0.004071432266416244,4
음료수,0.004070546326862582,5
높다,0.004060810673617809,5
편입,0.004054640588005387,3
고민,0.004049260246883361,4
바라다,0.004025676770846551,5
고장,0.0040212948572498075,4
의향,0.003991047131589981,3
가볍다,0.003979554601003025,4
부모님,0.003975355233559181,4
음료,0.003966466862881165,5
남다,0.003955163531091027,5
입실,0.003918207035096348,5
최상,0.003918136387914902,3
대비,0.003888949135564109,4
힐링,0.0038833619548779,3
고치다,0.0038466912031392296,3
찝찝하다,0.003836163051486013,4
합리,0.0038307486609874633,3
설치다,0.00381919947985848,3
창문,0.0038044320237973824,5
기회,0.003795942269823595,4
커서,0.003777448575724941,4
주신,0.003765905727499187,4
먼지,0.003761025678701678,6
편이,0.003734140680866736,3
일찍,0.0036675523851482554,5
갈다,0.0036398074654086557,5
하늘,0.003615643846953817,4
남편,0.0035780470301993504,5
점도,0.003574966797061871,3
내려가다,0.003565161823967009,3
로비,0.0035613076710406186,6
의자,0.003561012613525043,4
해주시,0.0035608804431247632,4
부드럽다,0.0035414072326679273,5
저렴하다,0.0035401909190878877,4
들어서다,0.00353915351551548,4
이내,0.0035169770809851024,3
가면,0.003514962814027166,4
식당,0.0035147167754576852,4
유리,0.0035106612837646923,4
들어오다,0.003508060430527703,5
밝다,0.0035013861573428657,3
추가,0.003489261869285841,4
끄다,0.003478699644376061,5
충분하다,0.003474566112410488,5
사람,0.003470729885365138,5
완벽하다,0.0034598426817096617,4
불구,0.0034414604035486462,3
욕실,0.0034258275540737077,5
카페,0.0034189610531149784,4
모델링,0.0034169606465837745,3
금액,0.003400593419293877,3
일회용,0.0033723028825333907,5
닫히다,0.0033715968361614297,4
연락,0.0033644609869221504,5
프레임,0.003359800177944552,3
기대,0.003351291996966829,4
주시,0.003345307200416845,5
걸다,0.0033260354046347135,6
대부분,0.0033213178987546678,3
덥다,0.0033120166682997117,4
옆방,0.0032977836039172134,4
냉장고,0.0032952519084172615,5
생수,0.0032762482151955383,4
