word,score,count
지다,0.004560618771110827,4
노후,0.004538149605876916,4
대여,0.004534595507146423,7
커피,0.004456912238528774,6
가게,0.004450983854973145,4
후문,0.004411652006907286,5
지불,0.004402531310554883,5
패밀리,0.0043869668332084475,6
한눈,0.0043858507112891475,5
메뉴,0.00429949432103049,6
드리다,0.00428709065713802,11
중요하다,0.004270467659192558,7
기다리다,0.0042340172548195444,7
도착,0.0042258037022170035,7
넉넉하다,0.004194341385432288,6
의자,0.004178132030364461,7
들어가다,0.004145435408603826,8
야경,0.004120700331449055,4
에어컨,0.004098861252871426,5
동안,0.004083832378352211,7
안내,0.004044683373840944,7
맥주,0.004037934482800146,6
실하다,0.004010556898878038,4
감동,0.003967317641422021,3
충분하다,0.003944338373710887,4
개월,0.003934376608784659,5
우선,0.003899294561383576,6
놓다,0.003893698553165656,5
바라다,0.003891466149853312,4
의향,0.0038788346612274797,4
크기,0.003803747823094325,5
바디,0.003798696700463942,6
곰탕,0.003794030910492456,4
친절,0.0037618742933379174,3
워시,0.0037485105918612224,6
기준,0.0037398482488697608,4
해보다,0.0037376656515411004,6
스위트룸,0.003731808832502654,4
베개,0.00371348589177517,5
패키지,0.0036511596048838376,6
살짝,0.0036505461938800003,5
녹다,0.003642596732655921,5
기억,0.003609502394348973,5
바꾸다,0.0035940218274289303,4
비다,0.0035922512521300706,5
갖추다,0.0035894718473678355,8
참고,0.00358629609980989,9
성인,0.0035725742911411557,3
신속하다,0.003568014113483541,5
어메니티,0.0035430663934339812,6
역시,0.0035276294938700868,4
비교,0.003525659693657645,4
관리,0.003516220804826734,4
비싸다,0.0035123615789529293,3
먹거리,0.0034869478499705477,5
이상,0.003484160148193044,4
건물,0.0034647909628520903,4
자고,0.0034644338208429655,3
놀라다,0.0034634194417086125,4
비데,0.0034336718695442505,3
무조건,0.0034333462357565435,3
환상,0.0034327879974091324,4
보고,0.0034239136739421896,4
헬스장,0.003384944733581481,4
별로,0.0033793500953109754,6
루프,0.0033721876852299748,5
기본,0.0033653990218137585,6
찾다,0.0033420418304380486,6
테이블,0.0033064543143511175,5
맞다,0.0033052169287871415,5
오픈,0.0033035350802213437,4
붙다,0.0032696660378175564,3
먹기,0.003268864340888516,3
전경,0.0032618111280270836,3
심하다,0.0032583624605387607,4
끄다,0.003238636969787452,5
고민,0.0032378124906009068,6
일찍,0.003232600490581274,4
약하다,0.0032089422155892984,3
들르다,0.003200277138431446,3
전날,0.0031967493059289346,4
요금,0.0031933970520989317,6
간식,0.0031287330310253545,4
올라가다,0.0031116300002402538,4
샴푸,0.003111238297348516,5
관광지,0.003100324571383492,4
