word,score,count
갖추다,0.005301842969109226,4
들어오다,0.0052713048756909235,3
방바닥,0.005124962710866391,3
외관,0.005093857382989744,3
숙면,0.0050870123411113095,3
서비스,0.005086775788257992,4
예정,0.005084984577531095,4
세심,0.005013543556134446,5
써다,0.00498927956405806,5
쉽다,0.004947037364798716,6
어른,0.004924156236944192,3
들어주다,0.004902438971592693,3
자세하다,0.004901383165282935,3
전기장판,0.004899424387491029,4
아담하다,0.004853939517980511,4
고려,0.00479387972988086,3
완전,0.004792789330428536,3
해주시,0.004789886426451701,3
반기다,0.004781604478819184,4
비품,0.0047741060953637535,4
빼다,0.004671541963932616,3
드라이기,0.004650901025677089,6
무료,0.004639807921109442,4
워시,0.004565779844095486,6
알아보다,0.004554435636478895,5
음식,0.004539976580326976,4
귀엽다,0.004535391230742142,5
리뷰,0.00450111433473022,4
도움,0.004470526284623261,5
입구,0.004439449165019986,4
콩나물,0.004393272749512319,4
원래,0.0043834543766518175,3
여러,0.004295174120972428,3
떠나다,0.004277878232638612,4
주요,0.004261952730049868,3
단점,0.004258357849255418,4
출장,0.004224398073344364,4
바닥,0.004211901729477434,4
구경,0.004195408590882056,5
참고,0.004164993900896481,4
마트,0.004150487458445791,3
라면,0.004141677821410791,3
일회용,0.004140681821803122,5
작다,0.004104742255188285,4
잠자다,0.004081836350097653,3
영화,0.004042911371363691,4
적극,0.003987134306052218,3
여쭈다,0.003985649196967791,5
건조기,0.003953833647044216,5
사다,0.003906411638216642,4
이번,0.0039036222907955958,4
기대,0.003860261998268614,3
나가다,0.0038489943002370094,4
띄다,0.003789613982633639,4
놀라다,0.0037881767120944232,4
후기,0.0037864204823730603,4
기억,0.0037845041696608693,4
아저씨,0.0037122846689735126,3
장점,0.0036996556191693595,3
할인,0.00369897486901304,3
안락하다,0.0036757028595869245,3
일찍,0.003662825652052052,4
휴식,0.0036594831160401296,3
최상,0.0036513876688651437,3
손님,0.0036387477825640573,4
찾기,0.0036267582223366104,3
세븐일레븐,0.0036173932179657635,3
둘이서,0.003614782716726406,3
새벽,0.0036034545041058303,4
기대다,0.003531213478254757,3
야시장,0.003529254163960605,4
토끼,0.003526831830042456,4
열다,0.0035180161285673296,4
떨어지다,0.003478266126965909,3
계속,0.0034707161454102277,4
버터,0.0034608599910664114,4
주차장,0.0034491637020216508,3
말씀,0.0034443562254404666,3
베개,0.0034178228916782634,3
걷기,0.003414294774174961,3
시리얼,0.003411789820514017,4
정리,0.003408406763635622,5
도로,0.003391685735901499,3
노랗다,0.0033883326051791637,3
옆방,0.0033779470435620377,3
